player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,full_name,tour,player_key
201597,Kurumi,Nara,R,19911230.0,JPN,155.0,Q270125,Kurumi Nara,WTA,WTA_201597
203379,Marina,Melnikova,R,19890205.0,RUS,173.0,Q6452511,Marina Melnikova,WTA,WTA_203379
211635,Louisa,Chirico,R,19960516.0,USA,175.0,Q12825880,Louisa Chirico,WTA,WTA_211635
211107,Katie,Boulter,R,19960801.0,GBR,180.0,Q16979848,Katie Boulter,WTA,WTA_211107
201691,Dia,Evtimova,R,19870430.0,BUL,168.0,Q1616850,Dia Evtimova,WTA,WTA_201691
201693,Timea,Babos,R,19930510.0,HUN,179.0,Q239765,Timea Babos,WTA,WTA_201693
201610,Zarina,Diyas,R,19931018.0,KAZ,172.0,Q2466357,Zarina Diyas,WTA,WTA_201610
201611,Daria,Saville,R,19940305.0,AUS,166.0,Q2446649,Daria Saville,WTA,WTA_201611
201613,Arina,Rodionova,R,19891215.0,AUS,168.0,Q291769,Arina Rodionova,WTA,WTA_201613
201614,Caroline,Garcia,R,19931016.0,FRA,177.0,Q258877,Caroline Garcia,WTA,WTA_201614
201615,Lesia,Tsurenko,R,19890530.0,UKR,174.0,Q289378,Lesia Tsurenko,WTA,WTA_201615
201318,Bethanie,Mattek Sands,R,19850323.0,USA,168.0,Q54537,Bethanie Mattek Sands,WTA,WTA_201318
201320,Svetlana,Kuznetsova,R,19850627.0,RUS,174.0,Q192064,Svetlana Kuznetsova,WTA,WTA_201320
211901,Aliona,Bolsova,R,19971106.0,ESP,172.0,Q19819866,Aliona Bolsova,WTA,WTA_211901
205925,Aliaksandra,Sasnovich,R,19940322.0,BLR,174.0,Q4725560,Aliaksandra Sasnovich,WTA,WTA_205925
201329,Vera,Zvonareva,R,19840907.0,RUS,172.0,Q374053,Vera Zvonareva,WTA,WTA_201329
201345,Maria,Sharapova,R,19870419.0,RUS,188.0,Q11666,Maria Sharapova,WTA,WTA_201345
211768,Naomi,Osaka,R,19971016.0,JPN,180.0,Q17466583,Naomi Osaka,WTA,WTA_211768
201325,Samantha,Stosur,R,19840330.0,AUS,172.0,Q191766,Samantha Stosur,WTA,WTA_201325
201366,Barbora,Strycova,R,19860328.0,CZE,164.0,Q230353,Barbora Strycova,WTA,WTA_201366
211148,Jasmine,Paolini,R,19960104.0,ITA,160.0,Q19973674,Jasmine Paolini,WTA,WTA_211148
203297,Nadiya,Kichenok,R,19920720.0,UKR,172.0,Q4222571,Nadiya Kichenok,WTA,WTA_203297
201397,Shuai,Peng,R,19860108.0,CHN,173.0,Q229087,Shuai Peng,WTA,WTA_201397
201664,Pemra,Ozgen,R,19860508.0,TUR,170.0,Q3544658,Pemra Ozgen,WTA,WTA_201664
201666,Cagla,Buyukakcay,R,19890928.0,TUR,172.0,Q1616864,Cagla Buyukakcay,WTA,WTA_201666
206007,Laura,Pigossi,R,19940802.0,BRA,164.0,Q6499315,Laura Pigossi,WTA,WTA_206007
210886,Mayar,Sherif,R,19960505.0,EGY,180.0,Q19577829,Mayar Sherif,WTA,WTA_210886
201426,Pauline,Parmentier,R,19860131.0,FRA,175.0,Q239646,Pauline Parmentier,WTA,WTA_201426
201427,Alize,Cornet,R,19900122.0,FRA,173.0,Q229002,Alize Cornet,WTA,WTA_201427
201672,Nigina,Abduraimova,R,19940707.0,UZB,184.0,Q4054628,Nigina Abduraimova,WTA,WTA_201672
211337,Tamara,Korpatsch,R,19950512.0,GER,170.0,Q19924597,Tamara Korpatsch,WTA,WTA_211337
201443,Alexa,Glatch,R,19890910.0,USA,183.0,Q53553,Alexa Glatch,WTA,WTA_201443
201444,Su Wei,Hsieh,R,19860104.0,TPE,169.0,Q232566,Su Wei Hsieh,WTA,WTA_201444
201709,Yulia,Putintseva,R,19950107.0,KAZ,163.0,Q2429984,Yulia Putintseva,WTA,WTA_201709
206102,Ankita,Raina,R,19930111.0,IND,163.0,Q4766073,Ankita Raina,WTA,WTA_206102
201458,Victoria,Azarenka,R,19890731.0,BLR,180.0,Q10118,Victoria Azarenka,WTA,WTA_201458
202421,Alison,Van Uytvanck,R,19940326.0,BEL,173.0,Q1976217,Alison Van Uytvanck,WTA,WTA_202421
203354,Martina,Trevisan,L,19931103.0,ITA,160.0,Q28758348,Martina Trevisan,WTA,WTA_203354
201435,Kateryna,Bondarenko,R,19860808.0,UKR,175.0,Q231974,Kateryna Bondarenko,WTA,WTA_201435
201478,Varvara,Lepchenko,L,19860521.0,USA,180.0,Q54532,Varvara Lepchenko,WTA,WTA_201478
203389,Danielle,Collins,R,19931213.0,USA,178.0,Q17523802,Danielle Collins,WTA,WTA_203389
201450,Tsvetana,Pironkova,R,19870913.0,BUL,180.0,Q229460,Tsvetana Pironkova,WTA,WTA_201450
201455,Elena,Vesnina,R,19860801.0,RUS,176.0,Q634844,Elena Vesnina,WTA,WTA_201455
201492,Andrea,Petkovic,R,19870909.0,GER,180.0,Q57557,Andrea Petkovic,WTA,WTA_201492
201493,Angelique,Kerber,L,19880118.0,GER,173.0,Q77178,Angelique Kerber,WTA,WTA_201493
201496,Caroline,Wozniacki,R,19900711.0,DEN,177.0,Q30767,Caroline Wozniacki,WTA,WTA_201496
201465,Kirsten,Flipkens,R,19860110.0,BEL,165.0,Q211599,Kirsten Flipkens,WTA,WTA_201465
201466,Kaia,Kanepi,R,19850610.0,EST,181.0,Q211428,Kaia Kanepi,WTA,WTA_201466
201468,Yaroslava,Shvedova,R,19870912.0,KAZ,180.0,Q229073,Yaroslava Shvedova,WTA,WTA_201468
201504,Julia,Goerges,R,19881102.0,GER,180.0,Q77167,Julia Goerges,WTA,WTA_201504
201506,Sara,Errani,R,19870429.0,ITA,164.0,Q229005,Sara Errani,WTA,WTA_201506
201512,Monica,Niculescu,R,19870925.0,ROU,168.0,Q230346,Monica Niculescu,WTA,WTA_201512
201483,Madison,Brengle,R,19900403.0,USA,168.0,Q53336,Madison Brengle,WTA,WTA_201483
210303,Kathinka,Von Deichmann,R,19940516.0,LIE,176.0,Q6376623,Kathinka Von Deichmann,WTA,WTA_210303
201520,Petra,Kvitova,L,19900308.0,CZE,183.0,Q30812,Petra Kvitova,WTA,WTA_201520
201521,Carla,Suarez Navarro,R,19880903.0,ESP,162.0,Q230260,Carla Suarez Navarro,WTA,WTA_201521
201524,Urszula,Radwanska,R,19901207.0,POL,177.0,Q236866,Urszula Radwanska,WTA,WTA_201524
201527,Stefanie,Voegele,R,19900310.0,SUI,170.0,Q234838,Stefanie Voegele,WTA,WTA_201527
201499,Anastasia,Pavlyuchenkova,R,19910703.0,RUS,177.0,Q487182,Anastasia Pavlyuchenkova,WTA,WTA_201499
201501,Olga,Govortsova,R,19880823.0,BLR,182.0,Q230248,Olga Govortsova,WTA,WTA_201501
204246,Lesley,Pattinama Kerkhove,R,19911104.0,NED,172.0,Q14942839,Lesley Pattinama Kerkhove,WTA,WTA_204246
201662,Karolina,Pliskova,R,19920321.0,CZE,184.0,Q289365,Karolina Pliskova,WTA,WTA_201662
211411,Nina,Stojanovic,R,19960730.0,SRB,176.0,Q15720452,Nina Stojanovic,WTA,WTA_211411
201539,Christina,Mchale,R,19920511.0,USA,170.0,Q45405,Christina Mchale,WTA,WTA_201539
206037,Daniela,Seguel,U,19921115.0,CHI,171.0,Q12857410,Daniela Seguel,WTA,WTA_206037
201540,Kristina,Mladenovic,R,19930514.0,FRA,184.0,Q242959,Kristina Mladenovic,WTA,WTA_201540
201696,Laura,Siegemund,R,19880304.0,GER,168.0,Q89128,Laura Siegemund,WTA,WTA_201696
201513,Sabine,Lisicki,R,19890922.0,GER,178.0,Q76338,Sabine Lisicki,WTA,WTA_201513
201514,Sorana,Cirstea,R,19900407.0,ROU,176.0,Q230242,Sorana Cirstea,WTA,WTA_201514
201516,Evgeniya,Rodina,R,19890204.0,RUS,170.0,Q258950,Evgeniya Rodina,WTA,WTA_201516
201518,Yanina,Wickmayer,R,19891020.0,BEL,182.0,Q228983,Yanina Wickmayer,WTA,WTA_201518
201697,Kristyna,Pliskova,L,19920321.0,CZE,184.0,Q289295,Kristyna Pliskova,WTA,WTA_201697
201699,Martina,Caregaro,R,19920519.0,ITA,165.0,Q20007827,Martina Caregaro,WTA,WTA_201699
201554,Vitalia,Diatchenko,R,19900802.0,RUS,170.0,Q254756,Vitalia Diatchenko,WTA,WTA_201554
201555,Polona,Hercog,R,19910120.0,SLO,182.0,Q229079,Polona Hercog,WTA,WTA_201555
201556,Lucie,Hradecka,R,19850521.0,CZE,177.0,Q11583,Lucie Hradecka,WTA,WTA_201556
211951,Ana,Konjuh,R,19971227.0,CRO,174.0,Q2365460,Ana Konjuh,WTA,WTA_211951
201529,Kristie,Ahn,R,19920615.0,USA,165.0,Q3104444,Kristie Ahn,WTA,WTA_201529
201533,Shuai,Zhang,R,19890121.0,CHN,177.0,Q197291,Shuai Zhang,WTA,WTA_201533
201534,Asia,Muhammad,R,19910404.0,USA,178.0,Q4806395,Asia Muhammad,WTA,WTA_201534
201535,Coco,Vandeweghe,R,19911206.0,USA,185.0,Q54688,Coco Vandeweghe,WTA,WTA_201535
201568,Kristina,Kucova,R,19900523.0,SVK,163.0,Q254267,Kristina Kucova,WTA,WTA_201568
200748,Venus,Williams,R,19800617.0,USA,185.0,Q11578,Venus Williams,WTA,WTA_200748
201545,Anastasija,Sevastova,R,19900413.0,LAT,169.0,Q232445,Anastasija Sevastova,WTA,WTA_201545
201548,Ajla,Tomljanovic,R,19930507.0,AUS,180.0,Q2712407,Ajla Tomljanovic,WTA,WTA_201548
201549,Petra,Martic,R,19910119.0,CRO,181.0,Q232553,Petra Martic,WTA,WTA_201549
201551,Arantxa,Rus,L,19901213.0,NED,180.0,Q239758,Arantxa Rus,WTA,WTA_201551
201585,Sloane,Stephens,R,19930320.0,USA,170.0,Q54670,Sloane Stephens,WTA,WTA_201585
201586,Heather,Watson,R,19920519.0,GBR,170.0,Q239605,Heather Watson,WTA,WTA_201586
206108,Jennifer,Brady,R,19950412.0,USA,178.0,Q17612134,Jennifer Brady,WTA,WTA_206108
211222,Jamie,Loeb,R,19950308.0,USA,168.0,Q20708205,Jamie Loeb,WTA,WTA_211222
211651,Paula,Badosa,R,19971115.0,ESP,180.0,Q19560013,Paula Badosa,WTA,WTA_211651
203462,Kateryna,Baindl,R,19940220.0,UKR,175.0,Q4226809,Kateryna Baindl,WTA,WTA_203462
203463,Nuria,Parrizas Diaz,R,19910715.0,ESP,167.0,Q42904647,Nuria Parrizas Diaz,WTA,WTA_203463
203435,Dalila,Jakupovic,R,19910324.0,SLO,178.0,Q15830617,Dalila Jakupovic,WTA,WTA_203435
203475,Carol,Zhao,R,19950620.0,CAN,165.0,Q3702485,Carol Zhao,WTA,WTA_203475
204309,Stephanie,Wagner,R,19940917.0,GER,180.0,Q63992129,Stephanie Wagner,WTA,WTA_204309
206124,Tereza,Martincova,R,19941024.0,CZE,178.0,Q13426427,Tereza Martincova,WTA,WTA_206124
203500,Sachia,Vickery,R,19950511.0,USA,162.0,Q14646554,Sachia Vickery,WTA,WTA_203500
203501,Taylor,Townsend,L,19960416.0,USA,170.0,Q766964,Taylor Townsend,WTA,WTA_203501
203513,Robin,Anderson,R,19930412.0,USA,160.0,Q23059598,Robin Anderson,WTA,WTA_203513
203514,Katarzyna,Kawa,R,19921117.0,POL,178.0,Q15770368,Katarzyna Kawa,WTA,WTA_203514
204376,Demi,Schuurs,R,19930801.0,NED,170.0,Q3210313,Demi Schuurs,WTA,WTA_204376
203530,Viktorija,Golubic,R,19921016.0,SUI,169.0,Q7929924,Viktorija Golubic,WTA,WTA_203530
203533,Anna Karolina,Schmiedlova,R,19940913.0,SVK,176.0,Q138094,Anna Karolina Schmiedlova,WTA,WTA_203533
203575,Danka,Kovinic,R,19941118.0,MNE,169.0,Q5219935,Danka Kovinic,WTA,WTA_203575
203562,Erin,Routliffe,R,19950411.0,CAN,188.0,Q20895299,Erin Routliffe,WTA,WTA_203562
203564,Chloe,Paquet,R,19940701.0,FRA,179.0,Q16956915,Chloe Paquet,WTA,WTA_203564
211843,Anhelina,Kalinina,R,19970207.0,UKR,179.0,Q15642606,Anhelina Kalinina,WTA,WTA_211843
203578,Fangzhou,Liu,R,19951212.0,CHN,180.0,Q15491968,Fangzhou Liu,WTA,WTA_203578
211225,Quinn,Gleason,R,19941110.0,USA,178.0,Q29432237,Quinn Gleason,WTA,WTA_211225
210722,Elise,Mertens,R,19951117.0,BEL,179.0,Q17381675,Elise Mertens,WTA,WTA_210722
204411,Storm,Hunter,L,19940811.0,AUS,166.0,Q7620174,Storm Hunter,WTA,WTA_204411
202418,Lara,Arruabarrena,R,19920320.0,ESP,166.0,Q237146,Lara Arruabarrena,WTA,WTA_202418
202424,Conny,Perrin,R,19901225.0,SUI,174.0,Q5162081,Conny Perrin,WTA,WTA_202424
202434,Aleksandra,Krunic,R,19930315.0,SRB,163.0,Q2631763,Aleksandra Krunic,WTA,WTA_202434
202436,Reka Luca,Jani,R,19910731.0,HUN,161.0,Q772600,Reka Luca Jani,WTA,WTA_202436
202440,Paula,Ormaechea,R,19920928.0,ARG,170.0,Q269636,Paula Ormaechea,WTA,WTA_202440
202453,Saisai,Zheng,R,19940205.0,CHN,170.0,Q197634,Saisai Zheng,WTA,WTA_202453
202456,Alexandra,Cadantu Ignatik,R,19900503.0,ROU,170.0,Q239696,Alexandra Cadantu Ignatik,WTA,WTA_202456
202425,Samantha,Murray,R,19871009.0,GBR,178.0,Q12193601,Samantha Murray,WTA,WTA_202425
202427,Johanna,Konta,R,19910517.0,GBR,180.0,Q770789,Johanna Konta,WTA,WTA_202427
202428,Kiki,Bertens,R,19911210.0,NED,182.0,Q239733,Kiki Bertens,WTA,WTA_202428
202429,Camila,Giorgi,R,19911230.0,ITA,168.0,Q34248,Camila Giorgi,WTA,WTA_202429
202468,Jessica,Pegula,R,19940224.0,USA,170.0,Q24159,Jessica Pegula,WTA,WTA_202468
202469,Garbine,Muguruza,R,19931008.0,ESP,182.0,Q34276,Garbine Muguruza,WTA,WTA_202469
202443,Valeria,Savinykh,R,19910220.0,RUS,167.0,Q440162,Valeria Savinykh,WTA,WTA_202443
211684,Magdalena,Frech,R,19971215.0,POL,171.0,Q10636559,Magdalena Frech,WTA,WTA_211684
202446,Eugenie,Bouchard,R,19940225.0,CAN,178.0,Q439032,Eugenie Bouchard,WTA,WTA_202446
202482,Barbara,Haas,R,19960319.0,AUT,165.0,Q4858938,Barbara Haas,WTA,WTA_202482
202484,Nicole,Gibbs,R,19930303.0,USA,168.0,Q53548,Nicole Gibbs,WTA,WTA_202484
202457,Bibiane,Schoofs,R,19880513.0,NED,170.0,Q17229,Bibiane Schoofs,WTA,WTA_202457
202458,Ashleigh,Barty,R,19960424.0,AUS,166.0,Q84056,Ashleigh Barty,WTA,WTA_202458
202460,Ons,Jabeur,R,19940828.0,TUN,167.0,Q290212,Ons Jabeur,WTA,WTA_202460
202464,Yuliana,Lizarazo,R,19930523.0,COL,175.0,Q8060948,Yuliana Lizarazo,WTA,WTA_202464
202499,Donna,Vekic,R,19960628.0,CRO,179.0,Q648854,Donna Vekic,WTA,WTA_202499
202504,Ying Ying,Duan,R,19890703.0,CHN,186.0,Q4706382,Ying Ying Duan,WTA,WTA_202504
202478,Tara,Moore,R,19920806.0,GBR,163.0,Q1616613,Tara Moore,WTA,WTA_202478
202479,Grace,Min,R,19940506.0,USA,163.0,Q54542,Grace Min,WTA,WTA_202479
202490,Rebecca,Peterson,R,19950806.0,SWE,173.0,Q6451785,Rebecca Peterson,WTA,WTA_202490
202491,Varvara,Flink,R,19961213.0,RUS,175.0,Q13512756,Varvara Flink,WTA,WTA_202491
202492,Qiang,Wang,R,19920114.0,CHN,172.0,Q4800760,Qiang Wang,WTA,WTA_202492
202494,Elina,Svitolina,R,19940912.0,UKR,174.0,Q270249,Elina Svitolina,WTA,WTA_202494
204426,Anett,Kontaveit,R,19951224.0,EST,174.0,Q639366,Anett Kontaveit,WTA,WTA_204426
204427,Sara,Sorribes Tormo,R,19961008.0,ESP,176.0,Q17750103,Sara Sorribes Tormo,WTA,WTA_204427
204430,Antonia,Lottner,R,19960813.0,GER,185.0,Q122632,Antonia Lottner,WTA,WTA_204430
202536,Ana,Bogdan,R,19921125.0,ROU,171.0,Q3614850,Ana Bogdan,WTA,WTA_202536
202505,Belinda,Bencic,R,19970310.0,SUI,175.0,Q509903,Belinda Bencic,WTA,WTA_202505
202506,Margarita,Gasparyan,R,19940901.0,RUS,183.0,Q4134097,Margarita Gasparyan,WTA,WTA_202506
204434,Ysaline,Bonaventure,L,19940829.0,BEL,178.0,Q2511279,Ysaline Bonaventure,WTA,WTA_204434
202579,Giulia,Gatto Monticone,R,19871118.0,ITA,177.0,Q3769266,Giulia Gatto Monticone,WTA,WTA_202579
210738,Aldila,Sutjiadi,R,19950502.0,INA,170.0,Q26838133,Aldila Sutjiadi,WTA,WTA_210738
202596,Mihaela,Buzarnescu,L,19880504.0,ROU,175.0,Q2439034,Mihaela Buzarnescu,WTA,WTA_202596
202600,Viktoriya,Tomova,R,19950225.0,BUL,170.0,Q10996110,Viktoriya Tomova,WTA,WTA_202600
202628,Maryna,Zanevska,R,19930824.0,BEL,175.0,Q2626886,Maryna Zanevska,WTA,WTA_202628
202604,Despina,Papamichail,R,19930209.0,GRE,178.0,Q13512708,Despina Papamichail,WTA,WTA_202604
202659,Tereza,Mrdeza,R,19901114.0,CRO,173.0,Q5212359,Tereza Mrdeza,WTA,WTA_202659
211279,Harriet,Dart,R,19960728.0,GBR,175.0,Q20026221,Harriet Dart,WTA,WTA_211279
202663,Magda,Linette,R,19920212.0,POL,171.0,Q722311,Magda Linette,WTA,WTA_202663
206242,Beatriz,Haddad Maia,L,19960530.0,BRA,185.0,Q2380901,Beatriz Haddad Maia,WTA,WTA_206242
202671,Cristina Andreea,Mitu,R,19910922.0,ROU,175.0,Q3697548,Cristina Andreea Mitu,WTA,WTA_202671
202672,Ekaterina,Yashina,R,19930806.0,RUS,173.0,Q5350350,Ekaterina Yashina,WTA,WTA_202672
202707,Myrtille,Georges,R,19901221.0,FRA,174.0,Q6948568,Myrtille Georges,WTA,WTA_202707
202684,Lin,Zhu,R,19940128.0,CHN,173.0,Q17319111,Lin Zhu,WTA,WTA_202684
202688,Isabella,Shinikova,R,19911025.0,BUL,184.0,Q6078092,Isabella Shinikova,WTA,WTA_202688
206252,Barbora,Krejcikova,R,19951218.0,CZE,178.0,Q11052500,Barbora Krejcikova,WTA,WTA_206252
202701,Irina,Khromacheva,L,19950512.0,RUS,170.0,Q2187618,Irina Khromacheva,WTA,WTA_202701
202702,Tereza,Smitkova,R,19941010.0,CZE,176.0,Q13377560,Tereza Smitkova,WTA,WTA_202702
205723,Anna,Zaja,R,19910625.0,GER,183.0,Q4767632,Anna Zaja,WTA,WTA_205723
211701,Katerina,Siniakova,R,19960510.0,CZE,174.0,Q3720044,Katerina Siniakova,WTA,WTA_211701
206292,Astra,Sharma,R,19950911.0,AUS,178.0,Q45696181,Astra Sharma,WTA,WTA_206292
211702,Nao,Hibino,R,19941128.0,JPN,163.0,Q18210941,Nao Hibino,WTA,WTA_211702
211864,Maria Fernanda,Herazo Gonzalez,L,19970322.0,COL,166.0,Q15788251,Maria Fernanda Herazo Gonzalez,WTA,WTA_211864
212001,Natalia,Vikhlyantseva,R,19970216.0,RUS,185.0,Q18707652,Natalia Vikhlyantseva,WTA,WTA_212001
206289,Maria,Sakkari,R,19950725.0,GRE,172.0,Q6761562,Maria Sakkari,WTA,WTA_206289
211713,Jaqueline,Cristian,R,19980605.0,ROU,180.0,Q20676333,Jaqueline Cristian,WTA,WTA_211713
211874,Victoria,Rodriguez,U,19950422.0,MEX,170.0,Q14775760,Victoria Rodriguez,WTA,WTA_211874
211878,Lizette,Cabrera,R,19971219.0,AUS,167.0,Q27505559,Lizette Cabrera,WTA,WTA_211878
211880,Priscilla,Hon,R,19980510.0,AUS,171.0,Q18810520,Priscilla Hon,WTA,WTA_211880
211533,Jelena,Ostapenko,R,19970608.0,LAT,177.0,Q5551564,Jelena Ostapenko,WTA,WTA_211533
205815,Eri,Hozumi,R,19940217.0,JPN,168.0,Q14626025,Eri Hozumi,WTA,WTA_205815
211539,Fiona,Ferro,R,19970312.0,FRA,170.0,Q16885515,Fiona Ferro,WTA,WTA_211539
202916,Georgina,Garcia Perez,U,19920513.0,ESP,187.0,Q21402261,Georgina Garcia Perez,WTA,WTA_202916
206374,Yafan,Wang,R,19940430.0,CHN,170.0,Q15469035,Yafan Wang,WTA,WTA_206374
206349,Mayo,Hibi,R,19960403.0,JPN,165.0,Q13646075,Mayo Hibi,WTA,WTA_206349
206391,Ellen,Perez,L,19951010.0,AUS,169.0,Q22086227,Ellen Perez,WTA,WTA_206391
206362,Naiktha,Bains,R,19971217.0,GBR,174.0,Q15621304,Naiktha Bains,WTA,WTA_206362
206368,Veronika,Kudermetova,R,19970424.0,RUS,175.0,Q14618664,Veronika Kudermetova,WTA,WTA_206368
213525,Jil,Teichmann,L,19970715.0,SUI,170.0,Q18011082,Jil Teichmann,WTA,WTA_213525
213544,Jana,Fett,R,19961102.0,CRO,168.0,Q15948435,Jana Fett,WTA,WTA_213544
213530,Allie,Kiick,R,19950630.0,USA,170.0,Q1995913,Allie Kiick,WTA,WTA_213530
213550,Sofia,Kenin,R,19981114.0,USA,170.0,Q18679122,Sofia Kenin,WTA,WTA_213550
213583,Tatjana,Maria,R,19870808.0,GER,172.0,Q57942,Tatjana Maria,WTA,WTA_213583
213631,Marie,Bouzkova,R,19980721.0,CZE,180.0,Q18003204,Marie Bouzkova,WTA,WTA_213631
213666,Maddison,Inglis,R,19980114.0,AUS,171.0,Q18810491,Maddison Inglis,WTA,WTA_213666
213672,Usue Maitane,Arconada,R,19981028.0,USA,165.0,Q25820408,Usue Maitane Arconada,WTA,WTA_213672
213646,Dalma,Galfi,R,19980813.0,HUN,178.0,Q13637616,Dalma Galfi,WTA,WTA_213646
213908,Yuriko,Miyazaki,R,19951111.0,GBR,165.0,Q88211086,Yuriko Miyazaki,WTA,WTA_213908
213926,Bianca,Turati,R,19970617.0,ITA,173.0,Q26272208,Bianca Turati,WTA,WTA_213926
214040,Kimberly,Birrell,R,19980429.0,AUS,170.0,Q15635268,Kimberly Birrell,WTA,WTA_214040
214081,Katharina,Hobgarski,R,19970618.0,GER,171.0,Q20645920,Katharina Hobgarski,WTA,WTA_214081
214082,Daria,Kasatkina,R,19970507.0,AUS,170.0,Q17144642,Daria Kasatkina,WTA,WTA_214082
214096,Karolina,Muchova,R,19960821.0,CZE,178.0,Q23661750,Karolina Muchova,WTA,WTA_214096
214119,Rebeka,Masarova,R,19990806.0,ESP,186.0,Q24333000,Rebeka Masarova,WTA,WTA_214119
214219,Tessah,Andrianjafitrimo,R,19981011.0,FRA,169.0,Q21162243,Tessah Andrianjafitrimo,WTA,WTA_214219
214262,Ena,Shibahara,R,19980212.0,JPN,170.0,Q26721334,Ena Shibahara,WTA,WTA_214262
214304,Vera,Lapko,R,19980929.0,BLR,184.0,Q18965287,Vera Lapko,WTA,WTA_214304
214452,Caroline,Dolehide,R,19980905.0,USA,178.0,Q34114014,Caroline Dolehide,WTA,WTA_214452
214461,Tamara,Zidansek,R,19971226.0,SLO,168.0,Q20830267,Tamara Zidansek,WTA,WTA_214461
214544,Aryna,Sabalenka,R,19980505.0,BLR,182.0,Q23448791,Aryna Sabalenka,WTA,WTA_214544
214540,Chihiro,Muramatsu,L,19980522.0,JPN,161.0,Q56600124,Chihiro Muramatsu,WTA,WTA_214540
214541,Fanny,Stollar,R,19981112.0,HUN,172.0,Q20668287,Fanny Stollar,WTA,WTA_214541
214643,Liudmila,Samsonova,R,19981111.0,RUS,180.0,Q26416429,Liudmila Samsonova,WTA,WTA_214643
214694,Karman,Thandi,R,19980616.0,IND,183.0,Q28736634,Karman Thandi,WTA,WTA_214694
214906,Claire,Liu,R,20000525.0,USA,170.0,Q20898017,Claire Liu,WTA,WTA_214906
214939,Anna,Kalinskaya,R,19981202.0,RUS,175.0,Q20088944,Anna Kalinskaya,WTA,WTA_214939
214981,Elena,Rybakina,R,19990617.0,KAZ,184.0,Q42055714,Elena Rybakina,WTA,WTA_214981
214954,Marketa,Vondrousova,L,19990628.0,CZE,173.0,Q18918709,Marketa Vondrousova,WTA,WTA_214954
